Time,System Time (s),Sample Time (s),LED_A_782_DET1,LED_A_782_DET2,LED_A_782_DET3,LED_A_801_DET1,LED_A_801_DET2,LED_A_801_DET3,LED_A_808_DET1,LED_A_808_DET2,LED_A_808_DET3,LED_A_828_DET1,LED_A_828_DET2,LED_A_828_DET3,LED_A_848_DET1,LED_A_848_DET2,LED_A_848_DET3,LED_A_887_DET1,LED_A_887_DET2,LED_A_887_DET3,LED_A_DARK_DET1,LED_A_DARK_DET2,LED_A_DARK_DET3,LED_B_782_DET1,LED_B_782_DET2,LED_B_782_DET3,LED_B_801_DET1,LED_B_801_DET2,LED_B_801_DET3,LED_B_808_DET1,LED_B_808_DET2,LED_B_808_DET3,LED_B_828_DET1,LED_B_828_DET2,LED_B_828_DET3,LED_B_848_DET1,LED_B_848_DET2,LED_B_848_DET3,LED_B_887_DET1,LED_B_887_DET2,LED_B_887_DET3,LED_B_DARK_DET1,LED_B_DARK_DET2,LED_B_DARK_DET3,Accelerometer X axis,Accelerometer Y axis,Accelerometer Z axis,Gyroscope X axis,Gyroscope Y axis,Gyroscope Z axis,PCB Temp,Skin Temp
09:55:10,9.8776181936,9.835757,1.9977444301,0.6520020161,0.2256461311,1.5819657189,0.5139465633,0.1787580668,1.7413569882,0.5604107995000001,0.1939009635,1.7747629959,0.5568151207,0.1899200059,1.8493944212,0.5690728363,0.1910559678,1.453248304,0.41547851550000003,0.1353189528,0.0084246827,0.008309215200000001,0.008405713,0.18087030510000002,0.526651509,1.6332355373,0.1398340588,0.4038235987,1.2567665206,0.15416619510000001,0.44854647950000004,1.4111374237,0.1507400721,0.44584024710000003,1.4405493129,0.1491629477,0.4484536839,1.4789099332,0.10570031190000001,0.3266184937,1.152454303,0.0084932129,0.0083049095,0.008503773000000001,-4.0011818192,1.4224545522,9.1025454781,0.08210000020000001,0.06709090990000001,0.08210000020000001,8254.4545454545,35886.3636363636
09:55:11,10.9114536155,10.8621347273,1.9941952533,0.6506288115000001,0.2248228112,1.5788878332,0.5127709374,0.1781665362,1.7380690616,0.5592108151,0.1932806173,1.7714055562,0.5555858815,0.18935485800000001,1.8457899267,0.5677890957,0.1904449239,1.4499956691,0.4144740342,0.1349418355,0.0084246827,0.008309215200000001,0.0083791505,0.1799398052,0.5250284245,1.6345914298,0.1390587725,0.4023586172,1.2577395031,0.1532462977,0.4469405046,1.4124619732,0.1498511316,0.4440413589,1.4416415894,0.14828540880000002,0.44651379560000004,1.47952416,0.1052169246,0.3253192815,1.1531401806,0.0084741434,0.0083049095,0.0085034667,-4.0016999006,1.4131818251000001,9.1058000565,0.08210000020000001,0.0664000008,0.08210000020000001,8260.9,35950.0
09:55:12,11.9362789934,11.9011252727,1.992563546,0.6492304581,0.2243895148,1.5773884478,0.5115982723,0.1777850687,1.7365227836000001,0.557891268,0.19284285750000002,1.7692097242,0.5540933919000001,0.188875084,1.8431970089,0.5661543791,0.1899343614,1.4478548954000001,0.41315839800000004,0.13460059330000002,0.0084246827,0.008309215200000001,0.0083791505,0.1798363693,0.5243671517,1.6331214125,0.1389282526,0.40179765300000003,1.2566438509,0.1531641155,0.44630238310000003,1.4112458222,0.14973866700000002,0.4434638487,1.4405104283,0.1481075856,0.4459074081,1.4785169999,0.10507639960000001,0.3247549905,1.1524424289,0.0084741434,0.0083049095,0.0085034667,-4.0011818192,1.3965000034,9.1058000565,0.0837999992,0.0631818189,0.0837999992,8260.9,35954.5454545455
09:55:13,12.9235778093,12.8824855,1.990478444,0.6485517295000001,0.2241848494,1.5759725871,0.5111531061,0.1776426548,1.7349808159,0.5573877502,0.19265524,1.7678101091,0.5537768435,0.1887559811,1.8420277786,0.5658720591,0.1898352381,1.4470169314,0.4131436009,0.1344650956,0.0084329427,0.008309215200000001,0.0083791505,0.17962853920000002,0.5239566403,1.6302245507,0.13876680900000002,0.4015514927,1.2542909567,0.15296771550000002,0.4460256387,1.40835917,0.1496143328,0.4432000438,1.4372447806,0.1480751149,0.44562495950000003,1.4751647936,0.1050695859,0.3247117775,1.1494602731,0.0084741434,0.008284961,0.0085034667,-3.9851818735,1.3928181908,9.1128179377,0.0837999992,0.0631818189,0.0837999992,8260.9,36100.0
09:55:14,13.9019537405,13.8610448182,1.9909847168,0.6475056312,0.22365482,1.5759725871,0.5103390746,0.1771647828,1.7349808159,0.5564943954,0.19215765910000002,1.7678101091,0.5526701541,0.1882102823,1.8420277786,0.5645659065,0.1891945465,1.4471055545,0.4120735103,0.1340710302,0.0084329427,0.008309215200000001,0.0084121315,0.1794858945,0.5232885605,1.6283527245,0.1386582107,0.4010130738,1.252845156,0.1529207518,0.4455340947,1.4068683362,0.1495068001,0.44263410350000004,1.4357665091,0.1479246133,0.4451686828,1.4735996523000001,0.1049168647,0.3242496414,1.1485379097,0.008486084100000001,0.008284961,0.008503773000000001,-3.9623333216,1.3928181908,9.1112500032,0.08333333250000001,0.0688333331,0.08333333250000001,8252.5454545455,36187.5
09:55:15,14.9040771326,14.8515586667,1.9908571874,0.6473376031,0.2233864332,1.5759152139000001,0.5100121011000001,0.1769582349,1.7349808159,0.5561742404000001,0.19196409490000002,1.7678101091,0.5523898979,0.1879343912,1.8420277786,0.5644120610000001,0.188969656,1.4471055545,0.41200561220000004,0.1339264397,0.0084329427,0.008302612400000001,0.0084121315,0.1788632913,0.5218704461,1.6274464127000001,0.1382617807,0.39983555400000004,1.2521316931,0.1523113693,0.4441430651,1.4059099411,0.1489492001,0.4412369236,1.4352101273,0.1473682539,0.4437446007,1.4731659673,0.10458632300000001,0.32331249160000003,1.1482744006,0.0084979249,0.008284961,0.0085034667,-3.9623333216,1.3812222083,9.1260000576,0.0833333333,0.0688333331,0.0833333333,8260.9,36166.6666666667
09:55:16,15.898993969,15.8615513333,1.990478444,0.6464136733,0.22290070180000002,1.5758861205,0.5093114516,0.1765568338,1.7348506483000001,0.5554120605,0.1915194879,1.7675841096,0.5516772988,0.18758696530000002,1.8416163608,0.5636501593000001,0.188705801,1.4470169314,0.4115235226,0.13380872330000002,0.0084329427,0.008302612400000001,0.0084121315,0.17791589260000001,0.5198647099,1.6239586812,0.1374867796,0.39835065350000004,1.2494600125,0.15153231620000002,0.4424722605,1.4029496126,0.14818731840000002,0.43970144180000004,1.4320448736,0.1465996991,0.4420075498,1.4699088673,0.1040716473,0.3220320233,1.1455693815,0.0084979249,0.0082827691,0.0084863552,-3.9623333216,1.3812222083,9.1260000576,0.0833333333,0.0688333331,0.0833333333,8250.7272727273,36166.6666666667
09:55:17,16.9522040685,16.8965823333,1.990478444,0.6462438802,0.2228711066,1.5758861205,0.509191246,0.17654352140000001,1.7348506483000001,0.5552806042,0.19151465950000002,1.7675841096,0.5514295301000001,0.1875303382,1.8416163608,0.5633331494,0.18853551970000001,1.4470169314,0.4112512991,0.1336755177,0.008441210900000001,0.008302612400000001,0.008418457,0.1779081047,0.5195576206,1.6222733980000001,0.1374238901,0.3981332969,1.2482037684,0.151513281,0.4422837717,1.4016985151,0.1481349737,0.4393831093,1.4304408942,0.1465512112,0.4418025702,1.4685298994,0.1040684982,0.32188044400000004,1.1446831732,0.0084979249,0.008296557500000001,0.0084863552,-3.9975555473,1.3809000015,9.1137273095,0.0833333333,0.0688333331,0.0833333333,8248.0909090909,36187.5
09:55:18,17.9234823314,17.8863214545,1.9899040599,0.6456319849000001,0.22273185750000002,1.5748204724000001,0.5086642698,0.1763627807,1.7336253025000001,0.5546891749,0.19134948710000002,1.7661874272,0.5506867999,0.1873954519,1.8397372806,0.5624560212,0.18836768650000002,1.4452852641,0.41061164050000004,0.133599972,0.008441210900000001,0.008302612400000001,0.0084258256,0.1775115254,0.5182666728,1.6194709324,0.1371408768,0.3972124254,1.2459875783,0.1511712527,0.4411067356,1.3992131731,0.147817859,0.43833492560000004,1.4281686525,0.1462541585,0.44080402160000004,1.4658990792,0.10382621830000001,0.32115504780000004,1.1427008845,0.0084858399,0.008296557500000001,0.0084843018,-4.0147999525,1.3798181577,9.1112500032,0.083363636,0.0668181828,0.083363636,8248.0909090909,36187.5
09:55:19,18.9088445664,18.8586178,1.9858855426,0.644019447,0.2220453497,1.5716706741,0.5073294977,0.1758493508,1.7304196826,0.5533065999,0.1907196397,1.7625966622,0.5493038896,0.1868257431,1.835927941,0.5610068933,0.18769534770000001,1.4424053345,0.40955124460000003,0.1331113844,0.0084285112,0.0082868209,0.0083917347,0.17704234400000002,0.5176635157,1.6194709324,0.1367859695,0.3965977238,1.2459875783,0.15079643950000002,0.4405884491,1.3992131731,0.14736966140000002,0.43772467940000004,1.4281686525,0.1458020768,0.4400935983,1.4658990792,0.1036125989,0.3207077602,1.1427008845,0.0084858399,0.008296557500000001,0.008481556500000001,-4.0187271725,1.3526363915,9.1137273095,0.083363636,0.0668181828,0.083363636,8265.1818181818,36166.6666666667
09:55:20,19.8671074564,19.8296420909,1.9843515470000002,0.6425672431,0.2214691622,1.5701705697000001,0.506105676,0.17534893140000002,1.7286770379,0.5517943994,0.19026707850000002,1.7607139495,0.5477934005,0.18624772450000002,1.8334591375,0.5593943866000001,0.18725606960000002,1.4405680232,0.4083673889,0.13283503500000002,0.0084285112,0.008290161,0.0083917347,0.1770174773,0.5172567931000001,1.6168601546,0.1367528486,0.39634057500000003,1.2439208501,0.1507228113,0.4402266858,1.3967448338,0.14735112690000002,0.4373967298,1.4255102897,0.1458018394,0.4397777358,1.4634569227,0.1035672175,0.32040568280000004,1.1404859807,0.0084858399,0.008296557500000001,0.008481556500000001,-4.0231817852,1.3677000046,9.1050908349,0.0865000002,0.0665000003,0.0865000002,8257.9,36204.5454545455
